genex	geney	idx	idy	r
CycD	pps	17_A14	08_P11	0.49333026332505386
ATP6AP2	pps	11_F18	08_P11	0.4359620506799386
N	pps	18_E18	08_P11	0.41613762531549287
Ppt1	Tsp5D	13_A12	07_J2	0.41523672467588196
CG43689	Ppt1	14_K12	13_A12	0.38677718802968014
Ppt1	smo	13_A12	14_A17	0.38274700245469295
fmt	PpV	04_H23	10_H14	0.6091673506327433
DCTN2-p50	PpV	11_G6	10_H14	0.48566589307015823
Dlic	PpV	19_B11	10_H14	0.476616875447431
PR-Set7	shrb	02_E14	05_D20	0.6193678273513519
PR-Set7	thr	02_E14	03_P18	0.56081271843185
dup	PR-Set7	17_E20	02_E14	0.5493933407872444
CG17124	prage	08_P8	17_E19	0.37588172398686287
Cog1	prage	01_C13	17_E19	0.35781740508926213
Prat	wls	13_L15	01_I17	0.3914685167678301
CG7255	Prat	04_E8	13_L15	0.3686118183762943
MFS18	Prat	05_F2	13_L15	0.3585238170168081
Prestin	RhoGAPp190	13_A8	16_H2	0.47620918795220585
Prestin	sty	13_A8	07_H18	0.4581635863168027
Prestin	spen	13_A8	10_N22	0.45727898211796014
CG4301	prim	01_A11	12_I3	0.4484957517961428
PRL-1	veli	11_F20	03_B22	0.4140309724044846
NSD	PRL-1	02_K8	11_F20	0.3838424456308358
CG33159	prod	15_N22	05_O14	0.443662606372972
prod	yellow-e	05_O14	06_K14	0.4329174565000033
prominin-like	Rpn5	02_O5	18_E1	0.43677215549937254
prominin-like	Vha55	02_O5	10_N5	0.4366568673259516
Akap200	prominin-like	17_F10	02_O5	0.4111961337723055
ProRS-m	zetaTry	13_I24	01_J10	0.41175538518102306
CG4660	ProRS-m	01_A4	13_I24	0.402591683999075
Mthfs	Prosalpha1	14_N10	07_A22	0.41615171423461467
Prosalpha1	Ufc1	07_A22	06_C15	0.4149384890919653
Prosalpha2	Prosalpha5	10_H10	18_H23	0.7780154462800359
Prosalpha2	Prosbeta3	10_H10	03_C17	0.7474114870599932
Prosalpha2	Rpn2	10_H10	10_H11	0.7293653468949914
Prosalpha3	Rpn5	10_H3	18_E1	0.8741782578939747
Prosalpha3	Rpn9	10_H3	11_G16	0.841945604503485
Prosalpha3	Vha68-2	10_H3	01_M15	0.7984380099786264
Nup133	Prosalpha4	09_B14	09_K17	0.5990083401177134
Prosalpha4	Rcd5	09_K17	13_I16	0.5391282171632664
Prosalpha4	Rpt3	09_K17	03_M7	0.5366113973241685
Prosalpha4T2	Su(var)3-7	01_H22	12_N20	0.44647153008251766
Prosalpha4T2	Tsp42Ep	01_H22	17_B23	0.4378000812696384
Prosalpha5	Prosbeta3	18_H23	03_C17	0.7748553612763633
Prosalpha5	Prosbeta6	18_H23	01_C15	0.7603411976279563
Prosalpha6	Prosbeta3	11_B24	03_C17	0.8145102172598612
Prosalpha6	Prosalpha7	11_B24	12_N19	0.8024007548938368
Prosalpha6	Rpt4	11_B24	18_B10	0.7798759751681453
Prosalpha7	Rpn6	12_N19	09_D11	0.7531984497101949
Prosalpha7	Rpn11	12_N19	18_M5	0.7529768081541107
Prosalpha6	Prosbeta1	11_B24	03_O8	0.7216115884890019
Prosbeta1	Rpn11	03_O8	18_M5	0.66060030524711
Prosalpha7	Prosbeta1	12_N19	03_O8	0.6519546333289853
Prosbeta2	Prosbeta7	13_F10	03_I21	0.7569236784035875
Prosbeta2	Prosbeta6	13_F10	01_C15	0.6907958791879777
Prosalpha5	Prosbeta2	18_H23	13_F10	0.6893043943034172
pasi2	Prosbeta2R1	13_A20	09_F23	0.39230713489208396
Prosbeta2R1	tweek	09_F23	12_J24	0.38134020039798844
Prosbeta2R1	unc-13	09_F23	11_B15	0.3674693442790977
Lmpt	Prosbeta2R2	10_J2	05_G24	0.40488338432872134
CG34289	Prosbeta2R2	08_I6	05_G24	0.3904166285782618
Prosbeta3	Prosbeta6	03_C17	01_C15	0.835625474419313
Prosbeta4	Prosbeta6	13_F7	01_C15	0.7733640983369514
Prosalpha5	Prosbeta4	18_H23	13_F7	0.6797029653558767
Prosbeta4	Prosbeta7	13_F7	03_I21	0.6671870898602169
kl-3	Prosbeta4R1	10_P5	10_P15	0.3772384895402888
CG30016	Prosbeta4R1	03_M23	10_P15	0.37447216191481797
Prosalpha7	Prosbeta5	12_N19	09_P23	0.7297854494985323
Prosbeta1	Prosbeta5	03_O8	09_P23	0.6384234574011489
Prosalpha6	Prosbeta5	11_B24	09_P23	0.5996716096814428
Ance-4	Prosbeta5R1	01_H10	18_P9	0.33903916761893443
CG9194	Prosbeta5R1	09_G23	18_P9	0.33837116869310724
Prosbeta5R2	Scm	04_B5	10_J20	0.4549609856246191
Cec-Psi1	Prosbeta5R2	05_C6	04_B5	0.38569851507964464
Prosbeta5R2	tinc	04_B5	11_L6	0.3769243819289943
Prosalpha6	Prosbeta6	11_B24	01_C15	0.7633845507643545
Prosbeta6	Prosbeta7	01_C15	03_I21	0.7596243698559627
Prosalpha5	Prosbeta7	18_H23	03_I21	0.7321890309582311
CG4849	Prp19	09_E9	11_E8	0.4855578798375313
Cwc25	Prp19	09_D3	11_E8	0.46863133423931363
pea	Prp19	11_M14	11_E8	0.4421072085095208
Prp31	Prp38	13_I4	16_M2	0.5423150305013386
ncm	Prp38	08_B10	16_M2	0.5036636507649003
CG10418	Prp38	13_B7	16_M2	0.44746715242167995
l(3)72Ab	Prp3	07_J24	12_H9	0.639223454042522
l(3)72Ab	Prp8	07_J24	11_H15	0.5972160058449987
Prp8	Spx	11_H15	08_H17	0.591350088346878
Prp8	Sf3b2	11_H15	06_O17	0.5901381390595498
GstS1	prtp	19_K19	14_H8	0.41237266597222677
comr	Prx2540-2	16_B23	01_F9	0.4318928102945165
Prx3	Tango6	08_E3	04_P12	0.38415304827138536
CG6766	Prx6005	19_M3	06_F1	0.35817672143214735
Prx6005	xmas	06_F1	09_L2	0.33134380792669577
CG12877	Prx6005	07_B20	06_F1	0.3213735372492532
CG14720	Psc	17_O2	02_C24	0.40273683370838254
fs(2)ltoPP43	Psc	17_G6	02_C24	0.36999658577563754
psd	robl	15_P13	02_I24	0.4202724766117299
mbm	Psf3	14_O20	03_L23	0.48403625750156865
Nazo	Psi	15_I9	06_F13	0.3868423269822727
beag	Psi	09_I16	06_F13	0.38448873654198196
Psi	SF2	06_F13	09_I18	0.3748878899863172
CG15169	Psn	16_D23	19_I23	0.43826428783635407
Psn	RapGAP1	19_I23	19_A1	0.43647894363750617
DCTN2-p50	ps	11_G6	10_P22	0.4604433881445853
ps	VhaPPA1-1	10_P22	09_B3	0.45356331722276083
Amun	ps	01_H5	10_P22	0.4479998528422997
psq	Sec23	19_M17	16_F12	0.4202356821791732
psq	Syt7	19_M17	06_G17	0.4011618960446518
ptc	Svil	17_I24	10_N13	0.374244283396441
CG7530	ptc	17_J23	17_I24	0.372264259525793
Pten	Ptp69D	13_H7	06_D7	0.70219398375595
AMPKalpha	Pten	09_L15	13_H7	0.6460166953114299
Ptip	trr	02_G2	09_J17	0.4524988980919884
ND-42	Ptip	08_I1	02_G2	0.3902015572341436
Ptip	Rint1	02_G2	09_M8	0.38935361451293593
PTP-ER	sl	08_P5	02_L22	0.5051472644958481
Chi	PTP-ER	09_P3	08_P5	0.4703463996690464
PTP-ER	Ssdp	08_P5	06_L12	0.4477342787586002
CG32335	Ptp10D	08_E17	06_H6	0.3931516344692805
CG13855	Ptp10D	18_J1	06_H6	0.381617720233575
Ptp10D	san	06_H6	19_D7	0.3707721859540588
CG11382	Ptp4E	04_K23	04_H22	0.4899816445184959
Ptp4E	Tsp42Ep	04_H22	17_B23	0.47546894345126506
Ptp52F	Ubi-p63E	06_K15	10_B3	0.41575469227335016
Pten	Ptp61F	13_H7	17_G22	0.608008302026498
Ptp61F	Rga	17_G22	07_D16	0.5704820065248047
Ptp69D	sty	06_D7	07_H18	0.7066227748680046
CG32335	Ptp99A	08_E17	04_F16	0.4274235671248684
CG33722	PTPMT1	16_H16	09_I13	0.4656323387105859
dgt2	Ptr	10_C12	14_B6	0.3477913487569471
CG11349	Ptr	01_M18	14_B6	0.33331173138027714
puc	stg	13_M1	06_N6	0.5908445305295855
puc	raw	13_M1	15_C5	0.5181923208676116
puc	ZC3H3	13_M1	10_F23	0.4860454600063613
puf	Rae1	02_G23	10_N12	0.49595718859308885
puf	RpII15	02_G23	18_K1	0.44536789799963594
pug	RPA3	11_F1	15_K7	0.4682392898601553
Edem2	pug	05_E1	11_F1	0.4496285456310259
CG43292	Pur-alpha	19_L11	10_J16	0.42678495471350825
CG3009	Pus1	08_A7	15_A16	0.38526340976471263
laf	Pus1	05_K8	15_A16	0.36920739086780374
Pvf2	Pvr	04_N23	08_B24	0.7521369587793117
gw	Pvf2	09_F2	04_N23	0.6543760092419232
Pvf2	Rheb	04_N23	19_H17	0.6443361424481776
Pvr	zfh1	08_B24	19_H8	0.6098792202289125
Diap1	Pvr	17_F17	08_B24	0.6013689317395572
MED28	pxb	07_C13	11_J20	0.35621944130314387
CG6497	pxb	17_B24	11_J20	0.35550388288890705
Dlic	pygo	19_B11	10_P16	0.44570702499081954
pygo	Trxr-1	10_P16	05_K1	0.4210123563946905
DCTN5-p25	pygo	17_M1	10_P16	0.41185144594896045
Pyroxd1	rdgA	08_M6	11_L2	0.37561449202508573
Doc3	Pyroxd1	09_J18	08_M6	0.3461828910737821
ms(2)35Ci	Pyroxd1	03_H9	08_M6	0.31715104578723924
AP-2sigma	pzg	06_F22	01_M8	0.45461304383412593
ClC-c	pzg	04_H7	01_M8	0.411818550357052
CG3847	pzg	16_J9	01_M8	0.40542239466256
CG33056	QC	15_B7	05_L19	0.414887115252111
CG17124	QC	08_P8	05_L19	0.4138251992631952
lectin-24Db	QC	03_C22	05_L19	0.4130275743482479
QIL1	RpS28b	08_K2	15_J11	0.38392944629143555
CG8708	QIL1	09_E8	08_K2	0.37678413151811374
barr	qkr58E-1	10_J22	12_B8	0.38538741407143207
His1:CG33807	qkr58E-1	01_D8	12_B8	0.37224134808866083
qkr58E-2	RpII15	04_D18	18_K1	0.457851686098262
qkr58E-2	RasGAP1	04_D18	09_L7	0.41824416421305943
qkr58E-3	Rpb7	05_J11	08_N5	0.38564407579358434
qkr58E-3	snoRNA:Me28S-G2703c	05_J11	03_J6	0.3832628931613566
CngA	qkr58E-3	17_A11	05_J11	0.38256483124511875
Glut4EF	qm	06_P1	15_C20	0.4152810681663952
Qsox1	st	01_D14	01_A15	0.49451503346878517
CG12539	Qsox1	01_A18	01_D14	0.47648484823387155
CG12020	Qsox3	11_K19	12_K7	0.3794679761701217
Ask1	Qsox3	09_I4	12_K7	0.36502264610918694
CG4213	Qsox3	07_I24	12_K7	0.35921486347868825
qua	TTLL3B	16_J22	05_K22	0.42844568134883876
CG8389	qua	02_B22	16_J22	0.39121126137480844
CG11961	qua	09_K5	16_J22	0.38693358341931083
r-l	r	06_P15	07_H8	0.8904531271378471
Rab10	Trs31	14_A12	05_H4	0.5674862700378454
AP-2sigma	Rab10	06_F22	14_A12	0.5558850109410913
Bet5	Rab10	12_H17	14_A12	0.5419635526385383
Rab11	Trs31	02_A17	05_H4	0.5852829491493097
CG8671	Rab11	05_J4	02_A17	0.5069263793985505
Rab14	Rpn13R	14_N12	16_E7	0.49126501400764255
CG8958	Rab19	13_K6	04_D3	0.5012285219262902
loqs	Rab19	10_L1	04_D3	0.4706977592010201
Rab19	spidey	04_D3	03_L17	0.4454630187613032
Rab1	VhaSFD	06_B10	05_F22	0.5482988841713553
Ctr1A	Rab1	13_P23	06_B10	0.5394575957573261
Rab1	Slh	06_B10	03_B14	0.509286079287473
Rab21	Xbp1	01_A5	15_M15	0.3760732840060728
glo	Rab21	16_D18	01_A5	0.3758183282187283
CG12576	Rab27	05_N22	17_G10	0.40869890361058264
lncRNA:CR43253	Rab2	16_P1	16_O8	0.44333631626438336
Adgf-B	Rab2	16_M23	16_O8	0.40998597706675893
corto	Rab3-GAP	12_L24	05_O7	0.44984837891980695
Rab32	Snmp2	07_D9	18_H17	0.34268071255818755
Adk2	Rab3	07_M5	07_L8	0.3838098756036408
CG10462	Rab3	10_K14	07_L8	0.3781444260968104
Rab5	sty	11_G24	07_H18	0.6287770782915789
AP-1-2beta	Rab5	13_D22	11_G24	0.6229805666497843
AP-2sigma	Rab5	06_F22	11_G24	0.5998748292364549
Rab7	Vps16A	01_G1	01_E16	0.5946321739905791
Ocrl	Rab7	14_G9	01_G1	0.5325702449161517
Rab7	sty	01_G1	07_H18	0.5176294804590522
PIP4K	Rab8	06_D14	03_M17	0.5676712828737014
Rab8	thr	03_M17	03_P18	0.5331490423319013
Rab8	shrb	03_M17	05_D20	0.5244840450575756
CG3032	Rab9Fb	10_P17	10_P19	0.44189767219186865
BoYb	Rab9Fb	10_P23	10_P19	0.4266135194050067
Rab9Fb	Sfp35C	10_P19	19_P21	0.4247724799941144
CG12479	Rab9	13_P1	07_H5	0.3706694744965812
Rab9	vers	07_H5	03_N12	0.362002160715763
pug	RabX1	11_F1	17_J2	0.41560740911003813
CG15093	RabX1	06_H22	17_J2	0.4081181219078159
CG9674	RabX2	04_M20	08_A5	0.4699035222678025
CG32335	RabX2	08_E17	08_A5	0.3973563865942201
RabX2	rempA	08_A5	17_H19	0.3873285023449883
CG10674	RabX5	06_P23	15_O3	0.45291285614752286
lectin-21Ca	RabX5	16_M14	15_O3	0.4354855800594975
RabX5	RapGAP1	15_O3	19_A1	0.41207917412956624
CG7483	Rac1	16_K2	03_L19	0.6431668576369793
Rac1	Rac2	03_L19	06_E14	0.6386387005555482
pirk	Rac2	15_K8	06_E14	0.6404938664448441
Rac2	Tlk	06_E14	12_K14	0.6270464721123549
Rad51D	Sirt2	16_B18	18_M1	0.41567448211195035
Rad51D	Usp39	16_B18	05_A15	0.40314644024702406
CG7408	rad	18_F20	19_A5	0.37366319164289136
ND-AGGG	rad	15_F6	19_A5	0.36154654664619396
CG2918	rad	06_F9	19_A5	0.34429007060787303
emb	Rae1	09_B19	10_N12	0.5820395038590634
mbo	Rae1	05_M1	10_N12	0.5517249932832516
kn	RAF2	11_C18	01_H15	0.39585744808004525
Hip1	RAF2	17_L17	01_H15	0.39241209088323087
CG43244	Raf	04_E3	13_J5	0.48517828631167725
CG31373	Raf	08_P24	13_J5	0.4681225638739417
CG10151	Raf	04_I1	13_J5	0.4431798989479145
RagA-B	RagC-D	18_P15	12_J15	0.8097532248409157
Rala	Rcd2	15_G23	07_E10	0.37114224076893887
CG13532	Ran-like	02_D24	16_F7	0.40244061499602296
CG42392	Ran-like	08_J18	16_F7	0.35989824896693295
CG10915	RanBP3	13_B14	13_M19	0.4336899658599732
alph	RanBP3	10_J8	13_M19	0.4305134295067817
CG3909	RanBP3	07_A5	13_M19	0.4197755004403906
MED20	Ranbp9	10_D11	08_D12	0.38672920577709724
MRG15	Ranbp9	08_D10	08_D12	0.3780335092104898
Gr98b	Ranbp9	15_M24	08_D12	0.3405599122897113
Nup188	RanGAP	13_I20	10_H20	0.4881867569358477
Nup154	RanGAP	17_E8	10_H20	0.47376168020227005
Ran	SREBP	09_D6	09_B10	0.52440241752213
kis	Rap1	10_H5	09_G16	0.47278424506650357
Rap1	Stat92E	09_G16	10_F12	0.4435860718395905
Rap1	sqd	09_G16	07_M13	0.4256576774909662
RapGAP1	solo	19_A1	19_A23	0.6566602730409693
raptor	Tor	09_L18	09_O6	0.8903441987640529
Ras64B	side-II	18_K13	18_P14	0.4179418676225697
mAChR-B	Ras64B	05_C12	18_K13	0.4074862415716131
Ptp69D	RasGAP1	06_D7	09_L7	0.6275711676927344
RasGAP1	sty	09_L7	07_H18	0.6145877055617378
RasGAP1	spen	09_L7	10_N22	0.5752900046258926
mtm	raskol	18_M11	13_L9	0.5111361218370267
Pten	raskol	13_H7	13_L9	0.510875134033736
AMPKalpha	raskol	09_L15	13_L9	0.501277095737539
CCT4	ras	02_K22	19_L24	0.45019115296498363
CG11583	ras	14_L22	19_L24	0.44504871065288953
pix	ras	08_F23	19_L24	0.44230013573077087
Gr93a	rasp	17_E7	06_F11	0.3766514761271528
CG4610	rasp	03_G18	06_F11	0.3514342779237086
Rassf	Spt	14_I7	03_N18	0.41923398760119335
CG18599	Rassf	15_H14	14_I7	0.3775265348901399
Rassf	Usp20-33	14_I7	16_M6	0.3726437182341374
Incenp	raw	07_D14	15_C5	0.6318419800453189
raw	stg	15_C5	06_N6	0.6045020458175101
mute	raw	19_I7	15_C5	0.5955089351329539
dop	Rb97D	08_K19	04_I21	0.40340953697365617
CG10232	Rb97D	15_A15	04_I21	0.3835891961611632
CG8958	Rbf2	13_K6	09_M2	0.42517798181490457
CG43198	Rbf2	10_A24	09_M2	0.3952293302524158
Dlg5	Rbf	07_G13	06_N2	0.49692426019977126
Rbf	rush	06_N2	18_G9	0.4205797935772861
CG9346	Rbf	15_A20	06_N2	0.41945253394574694
Rbfox1	SWIP	19_E13	07_E13	0.4043368118460071
CG33958	Rbfox1	12_H1	19_E13	0.3923853608168898
PGRP-LB	Rbp4	16_A23	07_D1	0.5259379855045929
CG1824	Rbp4	17_I7	07_D1	0.5241965151864596
CG13484	Rbp4	16_P20	07_D1	0.47622568278999616
ben	Rbpn-5	07_O9	12_D9	0.5060484083693803
AP-2sigma	Rbpn-5	06_F22	12_D9	0.45196925847703134
bru3	Rbpn-5	09_A4	12_D9	0.45149458550549204
CG13377	Rbp	16_B22	16_C22	0.5854940745111384
Rbp	uex	16_C22	16_P22	0.5655979700361886
borr	Rca1	03_D22	09_F18	0.6303905157736118
dob	Rcc1	17_J11	10_L24	0.4153657088969271
IntS2	Rcc1	13_K22	10_L24	0.41297618550771487
EloC	Rcd-1	10_H24	16_H20	0.6188459902639386
CG7483	Rcd-1	16_K2	16_H20	0.604139225156873
Rcd-1	Tlk	16_H20	12_K14	0.5949762527730323
Cog7	Rcd-1r	13_D19	16_B20	0.3904859936351787
CG32461	Rcd-1r	07_I22	16_B20	0.36223650099290433
Caf1-180	Rcd1	18_E13	05_H14	0.5613590247573217
dgt1	Rcd1	08_C13	05_H14	0.5568601209815801
CG13075	Rcd2	16_N24	07_E10	0.3681357153749884
Optix	Rcd2	09_A3	07_E10	0.3455212487073784
Rcd1	Rcd5	05_H14	13_I16	0.5454315745935313
eIF2Balpha	Rcp	04_N22	15_H10	0.4888598448530014
eIF5	Rcp	03_G15	15_H10	0.4483006555833805
Rcp	Sin	15_H10	10_J15	0.4461193235026879
rdgA	Spn55B	11_L2	06_H17	0.43684854725211
Doc3	rdgA	09_J18	11_L2	0.3675194877808489
rdgB	SmydA-5	02_G19	05_G23	0.4291214906244838
CG6592	rdgC	08_M10	11_E13	0.39036384204145136
CG43407	rdgC	10_B2	11_E13	0.3872869041805105
rdgC	Scgdelta	17_C15	06_A14	0.4759377549727534
CG14752	rdgC	10_I9	17_C15	0.46435419807849415
CG13559	rdgC	07_F7	17_C15	0.44723625329838
CG34382	rdhB	19_O5	12_L12	0.37772444436861313
Acbp1	Rdh	03_E9	15_J4	0.43862681754002764
CG43202	Rdh	04_E13	15_J4	0.4115160300498498
cm	rdog	16_I10	15_C8	0.5021495848870774
raw	rdog	15_C5	15_C8	0.4027908739173988
CG9674	rdo	04_M20	01_J23	0.45230146450675474
rdx	shn	13_B11	18_C19	0.44833378656090733
rdx	zfh2	13_B11	09_K11	0.3852990603038442
CG15093	Reepl1	06_H22	10_I16	0.4073509811098511
Nup133	Ref1	09_B14	13_L13	0.5260909798980281
Nup154	Ref1	17_E8	13_L13	0.4965886853699956
CG17751	REG	04_K16	17_C16	0.351261438880783
MED16	Rel	09_D8	10_L19	0.4771784747153526
CG32335	rempA	08_E17	17_H19	0.4397548480872206
EMRE	rempA	06_O15	17_H19	0.4048293709970399
gom	Reph	14_K23	08_F6	0.5508598924941276
ND-20L	Reph	09_E10	08_F6	0.5049551239605602
N	Reph	18_E18	08_F6	0.4924927712712273
Hsp70Bb	Rep	05_F5	12_F22	0.3512482281756077
mRpL22	Rep	09_I10	12_F22	0.33084966233944824
CG15506	Rep	07_M10	12_F22	0.32900216952748906
repo	rho-7	07_H11	08_M16	0.4499280729076331
eIF3h	rept	14_G1	10_L8	0.5580547374387981
Myc	rept	06_J12	10_L8	0.5341474870230829
Pten	REPTOR-BP	13_H7	07_D8	0.41142442424898645
Nacalpha	REPTOR-BP	18_E17	07_D8	0.40773406907924126
Gnmt	REPTOR-BP	06_J13	07_D8	0.38996947449588576
REPTOR	Vps16A	19_F15	01_E16	0.5113648612610052
Pten	REPTOR	13_H7	19_F15	0.4925035562491662
REPTOR	Tsc1	19_F15	02_G22	0.45232479000593495
CG10948	resilin	01_C18	12_I7	0.433208935094227
CG17834	resilin	12_M11	12_I7	0.3851356746893269
resilin	Smox	12_I7	11_K12	0.3819996109105188
Gclm	retm	09_J16	04_N6	0.4553282102106282
CG13813	retm	17_C9	04_N6	0.3940257271394568
CG9083	Ret	03_H8	14_N14	0.4399204702614927
CG13705	Ret	12_L16	14_N14	0.39887907595836386
CG14546	Rev1	14_O12	09_N11	0.3459654411598004
Pbgs	Rev1	05_C13	09_N11	0.34495148366959577
Rexo5	Ski6	08_P7	14_H16	0.6359666422026976
Rexo5	Rrp46	08_P7	03_B3	0.5746440890672497
ATPsyngamma	RFeSP	17_I3	10_D6	0.5092007031305029
mEFTu1	RFeSP	16_C16	10_D6	0.48478723351559494
CG4115	Rgk1	04_A22	06_M22	0.4021719977174438
CG9775	Rgk1	09_M3	06_M22	0.4016818258200424
CG2201	rgn	06_N5	10_P11	0.5908035338485494
rgn	rush	10_P11	18_G9	0.5837761813543054
rgn	Src42A	10_P11	09_O8	0.5789416074712671
CG9672	rg	07_P13	07_O24	0.4295094471174211
CG17784	Rh4	04_I6	15_C15	0.39644167157121174
CG13793	Rh4	01_G24	15_C15	0.35751274933127325
rhea	Shal	01_D6	05_K15	0.4095500608829918
Cortactin	rhea	18_J9	01_D6	0.3996164697720004
CG10132	rhea	01_H11	01_D6	0.37180138524388384
Rheb	Tor	19_H17	09_O6	0.7178948308415056
raptor	Rheb	09_L18	19_H17	0.6965495420352079
dome	Rheb	16_J7	19_H17	0.6773826663637457
ND-51L1	rho-5	14_I8	04_G5	0.4011357904824572
CG5174	rho-6	11_O3	01_J5	0.4541131554640321
rho-6	tw	01_J5	15_I5	0.4528179606530983
Ada2b	rho-6	18_G15	01_J5	0.4419816135735058
Ppi1	rho-7	12_A4	08_M16	0.49177697899328765
Rho1	zip	02_K18	01_C16	0.6025997861748646
Rho1	tsr	02_K18	13_L14	0.565325712349191
Rho1	RpA-70	02_K18	18_I23	0.5229358863893533
da	RhoBTB	11_I16	07_K11	0.44941786035050463
cv	RhoBTB	09_C16	07_K11	0.4047841807568753
CG10038	RhoBTB	16_M10	07_K11	0.40361895124775116
pirk	RhoGAP15B	15_K8	11_L17	0.5912286314141647
Rac2	RhoGAP15B	06_E14	11_L17	0.5690092371655082
RhoGAP19D	Yif1	09_E22	16_C12	0.5610968767473384
RhoGAP54D	Sas-4	10_N23	09_M16	0.3507539479417465
mip40	RhoGAP54D	11_K6	10_N23	0.35065964405955435
Ack	RhoGAP5A	13_M18	06_F10	0.579739908601295
RhoGAP5A	Ssdp	06_F10	06_L12	0.5672013873357918
mtm	RhoGAP5A	18_M11	06_F10	0.5623530280333126
kin17	RhoGAP68F	06_N22	16_F2	0.38789959735172985
puc	RhoGAP71E	13_M1	09_O17	0.473899830226068
RhoGAP71E	stg	09_O17	06_N6	0.449012906670144
Hip1	RhoGAP92B	17_L17	07_I9	0.5513767223077248
dock	RhoGAP92B	12_N23	07_I9	0.5359269897352413
RhoGAP92B	Sbf	07_I9	02_E6	0.5355400676760311
AMPKalpha	RhoGAPp190	09_L15	16_H2	0.6657810717692914
RhoGEF2	vimar	10_D15	18_L1	0.38299533678341274
ppan	RhoGEF2	02_O13	10_D15	0.3689680478579597
CG34238	RhoGEF2	11_P24	10_D15	0.36189226956681053
lawc	RhoGEF3	10_C11	17_B3	0.506364654436514
RhoGEF3	uex	17_B3	16_P22	0.498290679316839
CG10887	RhoGEF3	17_B2	17_B3	0.4832961537777281
Art6	RhoGEF4	13_G19	09_D17	0.35594489120250783
hoe2	RhoGEF4	12_D3	09_D17	0.33153659459836327
CG7115	RhoGEF4	07_M17	09_D17	0.32894017322377667
Rhp	Ubi-p63E	11_J15	10_B3	0.4342032385310791
Rhp	VhaM9.7-c	11_J15	06_A8	0.41341863863514694
CG4612	rib	12_I2	04_P17	0.39011602347566676
CG34120	RIC-3	18_J17	11_P14	0.381847783260921
Lis-1	Rif1	18_C8	19_P14	0.44679642756686355
Pdk1	Rift	08_B14	15_I7	0.47298544261390485
CG7518	Rift	19_F5	15_I7	0.43387279831071496
RagC-D	Rift	12_J15	15_I7	0.4337011255877562
Rilpl	Ubi-p63E	06_P6	10_B3	0.4490502002794882
CG43107	Rim2	15_H9	04_H10	0.38732700115462954
CG9650	Rim	13_L17	06_I17	0.3738177428548784
ringer	wts	14_J18	13_O12	0.4292903292341239
rho-7	ringer	08_M16	14_J18	0.41218659989360695
Prosbeta2	ringer	13_F10	14_J18	0.40666605361592073
rin	tws	16_N15	18_E7	0.638384490032956
CG32066	rin	05_O3	16_N15	0.6145660702410766
Atx2	rin	06_E11	16_N15	0.6052704621379165
Rcp	Rint1	15_H10	09_M8	0.4404219581624617
mge	Rint1	03_I13	09_M8	0.4275799688592373
CG14696	Rint1	06_C14	09_M8	0.4148397824561236
CG41561	RIOK2	05_G16	08_G13	0.4502913750429707
mRpL52	RIOK2	01_F2	08_G13	0.417080678632522
CG17260	rk	14_N5	11_P1	0.42602805724887505
rk	Sec31	11_P1	01_P10	0.4233724025686979
CG17078	rk	04_A14	11_P1	0.41641668053199576
Rlip	sut2	09_O14	16_I17	0.36333344137079576
Ost48	rl	03_C12	14_D14	0.4577403148746397
CG4552	rl	06_O7	14_D14	0.44873604283024426
rl	Sos	14_D14	18_A8	0.44804491328675883
PKD	RluA-1	16_H4	14_J3	0.37300136369250564
Bap170	RluA-1	19_J5	14_J3	0.3574302980622867
CG43198	RluA-1	10_A24	14_J3	0.3527022416492886
lwr	Rm62	02_K10	19_G10	0.5128819699645867
Chc	Rme-8	14_F15	09_G2	0.4731672884509941
Rme-8	Spt-I	09_G2	03_P11	0.4631931074986112
RNASEK	VhaPPA1-1	02_E5	09_B3	0.6050245853627388
ATP6AP2	RNASEK	11_F18	02_E5	0.531091747501106
Cdk2	RNASEK	13_P8	02_E5	0.5240708902687994
CG12576	RNaseMRP:RNA	05_N22	12_P2	0.39449045598469756
Rab27	RNaseMRP:RNA	17_G10	12_P2	0.3762172882958556
CG34432	RNaseX25	17_A1	18_C11	0.3800373681948997
CG31523	RNaseX25	12_B7	18_C11	0.3776377381546382
RNaseX25	Taf11	18_C11	09_D20	0.35174820419647934
CkIalpha	Rnb	18_E9	16_H21	0.3366670047520875
eEF1alpha1	Rnb	06_A17	16_H21	0.336063821283154
rngo	TwdlD	04_L20	19_D12	0.4512003500139752
Lam	rngo	06_L10	04_L20	0.39277560094935793
Rnmt	Sirt2	18_O7	18_M1	0.40975904441107097
Bsg	Rnmt	04_I13	18_O7	0.3904957629132357
rno	tna	06_L24	14_E5	0.6104672859651558
cact	RnpS1	10_N7	09_C22	0.48063344640409056
Caf1-180	RnpS1	18_E13	09_C22	0.47983361652704537
Myt1	RnrL	18_E15	08_P15	0.4343331439608068
RnrL	tw	08_P15	15_I5	0.4110955872584069
Ctr9	RnrL	14_J11	08_P15	0.3969515751060442
His2A:CG33829	RnrS	11_A16	07_B12	0.6242585045568018
CycE	RnrS	13_H9	07_B12	0.5988413145174463
Incenp	RnrS	07_D14	07_B12	0.5959804541068962
drpr	robl37BC	01_E11	17_H18	0.42182682902757923
cpb	robl37BC	02_M1	17_H18	0.3958354759547026
